ReceivingStatsID,PlayerID,PositionID,TeamID,GameID,Rec,RecYds,RecTD,Lng,LongTarget,LongRec,LongYds,LongTD,ShortTarget,ShortRec,ShortYds,ShortTD,RZInsideTwenty,RZInsideTen,RZInsideFive,RZTD,TotalTargets,RZTotal
2069,479,3,25,178,5,67,1,25,3,1,25,0,6,4,42,1,1,0,1,1,9,2
2070,479,3,25,179,5,46,1,12,1,0,0,0,7,5,46,1,1,1,0,1,8,2
2071,479,3,25,180,5,51,1,20,3,1,20,0,5,4,31,1,0,0,1,1,8,1
2072,479,3,25,181,6,69,0,25,3,1,25,0,8,5,44,0,0,0,0,0,11,0
2073,480,2,25,23,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,480,2,25,89,2,23,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,480,2,25,175,2,38,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,480,2,25,179,2,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,480,2,25,180,3,27,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2078,481,4,26,17,10,68,1,15,0,0,0,0,12,10,68,1,2,0,1,1,12,3
2079,481,4,26,25,2,7,0,4,1,0,0,0,3,2,7,0,0,0,0,0,4,0
2080,481,4,26,87,3,19,0,9,0,0,0,0,3,3,19,0,0,0,0,0,3,0
2081,481,4,26,103,3,22,0,12,1,0,0,0,4,3,22,0,1,1,0,0,5,2
2082,481,4,26,174,5,51,0,20,0,0,0,0,5,5,51,0,1,0,0,0,5,1
2083,481,4,26,182,1,6,0,6,0,0,0,0,1,1,6,0,0,0,0,0,1,0
2084,481,4,26,183,3,54,0,43,2,1,43,0,2,2,11,0,0,0,0,0,4,0
2085,481,4,26,184,5,58,0,21,0,0,0,0,5,5,58,0,0,0,0,0,5,0
2086,481,4,26,185,2,6,1,5,1,0,0,0,4,2,6,1,2,0,1,1,5,3
2087,483,4,26,17,2,10,0,5,0,0,0,0,2,2,10,0,1,0,0,0,2,1
2088,483,4,26,25,4,50,0,26,1,0,0,0,4,4,50,0,0,0,0,0,5,0
2089,483,4,26,87,2,12,0,6,1,0,0,0,5,2,12,0,2,0,0,0,6,2
2090,483,4,26,103,3,50,1,28,0,0,0,0,4,3,50,1,0,1,0,1,4,1
2091,483,4,26,176,1,5,0,5,1,0,0,0,2,1,5,0,0,0,0,0,3,0
2092,483,4,26,182,1,14,0,14,0,0,0,0,2,1,14,0,1,0,0,0,2,1
2093,483,4,26,183,3,18,0,11,1,0,0,0,5,3,18,0,1,1,0,0,6,2
2094,484,3,26,17,6,54,1,15,2,0,0,0,8,6,54,1,0,0,1,1,10,1
2095,484,3,26,25,5,74,0,24,0,0,0,0,6,5,74,0,0,0,1,0,6,1
2096,484,3,26,96,9,63,1,15,2,0,0,0,10,9,63,1,0,1,2,1,12,3
2097,484,3,26,103,4,65,0,24,1,1,24,0,6,3,41,0,0,0,0,0,7,0
2098,484,3,26,174,7,40,0,11,1,0,0,0,10,7,40,0,1,1,1,0,11,3
2099,484,3,26,176,4,63,0,34,4,2,50,0,4,2,13,0,0,0,0,0,8,0
2100,484,3,26,181,2,18,0,11,1,0,0,0,3,2,18,0,0,0,0,0,4,0
2101,484,3,26,182,4,63,1,29,2,1,29,1,5,3,34,0,0,0,0,0,7,0
2102,484,3,26,183,1,19,0,19,1,1,19,0,0,0,0,0,0,0,0,0,1,0
2103,484,3,26,184,4,48,1,18,4,1,18,0,6,3,30,1,2,0,0,1,10,2
2104,484,3,26,185,3,24,0,14,0,0,0,0,4,3,24,0,1,0,0,0,4,1
2105,488,3,26,17,1,11,0,11,0,0,0,0,1,1,11,0,0,0,0,0,1,0
2106,488,3,26,185,1,67,1,67,1,1,67,1,0,0,0,0,0,0,0,0,1,0
2107,490,3,26,96,11,129,0,42,1,1,42,0,12,10,87,0,1,0,1,0,13,2
2108,490,3,26,174,3,22,0,11,3,0,0,0,6,3,22,0,0,0,1,0,9,1
2109,490,3,26,176,1,2,0,2,1,0,0,0,4,1,2,0,1,0,0,0,5,1
2110,490,3,26,181,1,6,0,6,1,0,0,0,2,1,6,0,0,0,0,0,3,0
2111,490,3,26,185,3,23,0,8,0,0,0,0,5,3,23,0,2,0,0,0,5,2
2112,491,2,26,17,1,14,0,14,0,0,0,0,2,1,14,0,0,1,0,0,2,1
2113,491,2,26,103,4,18,0,7,0,0,0,0,4,4,18,0,1,1,0,0,4,2
2114,491,2,26,176,3,7,0,6,0,0,0,0,3,3,7,0,0,0,0,0,3,0
2115,491,2,26,182,1,3,0,3,0,0,0,0,1,1,3,0,0,0,0,0,1,0
2116,491,2,26,183,4,52,0,23,0,0,0,0,4,4,52,0,0,1,0,0,4,1
2117,491,2,26,184,2,16,0,8,0,0,0,0,6,2,16,0,0,0,0,0,6,0
2118,492,2,26,17,1,2,0,2,0,0,0,0,2,1,2,0,1,0,0,0,2,1
2119,492,2,26,25,5,23,1,12,0,0,0,0,5,5,23,1,0,0,1,1,5,1
2120,492,2,26,87,1,-2,0,-2,0,0,0,0,1,1,-2,0,0,0,0,0,1,0
2121,492,2,26,96,2,32,0,26,1,1,26,0,2,1,6,0,0,0,0,0,3,0
2122,492,2,26,103,2,19,0,11,0,0,0,0,3,2,19,0,1,0,0,0,3,1
2123,492,2,26,174,2,13,0,12,0,0,0,0,2,2,13,0,0,0,0,0,2,0
2124,492,2,26,176,3,22,0,9,0,0,0,0,4,3,22,0,0,0,0,0,4,0
2125,492,2,26,182,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,0
2126,492,2,26,184,2,17,0,10,0,0,0,0,2,2,17,0,0,0,0,0,2,0
2127,492,2,26,185,1,12,0,12,0,0,0,0,1,1,12,0,0,0,0,0,1,0
2128,493,3,26,17,1,4,0,4,1,0,0,0,6,1,4,0,0,0,0,0,7,0
2129,493,3,26,25,5,38,0,19,1,1,19,0,4,4,19,0,1,0,0,0,5,1
2130,493,3,26,87,3,24,0,11,0,0,0,0,6,3,24,0,0,0,0,0,6,0
2131,493,3,26,96,2,11,0,7,0,0,0,0,4,2,11,0,1,0,0,0,4,1
2132,493,3,26,103,2,29,0,16,1,0,0,0,4,2,29,0,0,1,0,0,5,1
2133,493,3,26,174,2,25,0,16,1,0,0,0,4,2,25,0,1,0,1,0,5,2
2134,493,3,26,176,5,66,0,28,0,0,0,0,5,5,66,0,0,0,0,0,5,0
2135,493,3,26,181,1,2,0,2,0,0,0,0,1,1,2,0,0,0,0,0,1,0
2136,493,3,26,182,3,22,0,13,1,0,0,0,7,3,22,0,1,0,0,0,8,1
2137,493,3,26,183,7,81,1,19,2,1,19,1,9,6,62,0,1,1,0,1,11,2
2138,493,3,26,184,1,3,0,3,0,0,0,0,3,1,3,0,0,0,0,0,3,0
2139,495,2,26,103,1,12,0,12,0,0,0,0,2,1,12,0,0,0,0,0,2,0
2140,495,2,26,181,2,19,0,10,0,0,0,0,3,2,19,0,0,0,0,0,3,0
2141,495,2,26,182,2,32,0,20,0,0,0,0,2,2,32,0,1,0,0,0,2,1
2142,495,2,26,183,2,6,0,5,0,0,0,0,3,2,6,0,2,0,0,0,3,2
2143,497,3,26,17,1,27,0,27,0,0,0,0,3,1,27,0,0,0,0,0,3,0
2144,497,3,26,25,1,12,0,12,1,0,0,0,1,1,12,0,0,0,0,0,2,0
2145,497,3,26,87,2,12,0,7,3,0,0,0,4,2,12,0,0,0,0,0,7,0
2146,497,3,26,183,2,56,0,51,1,1,51,0,2,1,5,0,1,0,0,0,3,1
2147,497,3,26,184,2,60,0,32,1,0,0,0,3,2,60,0,0,0,0,0,4,0
2148,501,4,26,181,1,20,0,20,0,0,0,0,1,1,20,0,0,0,0,0,1,0
2149,501,4,26,183,1,15,0,15,0,0,0,0,1,1,15,0,0,0,0,0,1,0
2150,503,3,27,3,6,51,1,21,1,1,21,0,7,6,43,1,1,0,1,1,8,2
2151,503,3,27,31,2,34,0,22,0,0,0,0,2,2,34,0,0,0,0,0,2,0
2152,503,3,27,64,3,53,0,22,0,0,0,0,8,3,53,0,1,0,0,0,8,1
2153,503,3,27,108,2,54,0,31,2,1,31,0,1,1,23,0,0,0,0,0,3,0
2154,503,3,27,115,3,31,0,12,1,0,0,0,7,3,31,0,0,0,0,0,8,0
2155,503,3,27,149,3,54,0,25,1,0,0,0,4,3,54,0,0,0,0,0,5,0
2156,503,3,27,158,6,64,0,13,0,0,0,0,8,6,64,0,0,0,1,0,8,1
2157,503,3,27,165,6,44,1,13,0,0,0,0,10,6,44,1,0,0,1,1,10,1
2158,503,3,27,177,7,86,0,30,1,1,30,0,8,6,56,0,0,0,1,0,9,1
2159,503,3,27,186,2,20,0,17,0,0,0,0,3,2,20,0,1,0,0,0,3,1
2160,503,3,27,187,2,29,0,17,1,1,17,0,2,1,12,0,0,0,1,0,3,1
2161,503,3,27,188,5,48,0,16,1,0,0,0,5,5,48,0,0,0,0,0,6,0
2162,504,4,27,115,1,11,0,11,3,0,0,0,2,1,11,0,0,0,0,0,5,0
2163,504,4,27,149,2,16,0,13,0,0,0,0,4,2,16,0,0,0,0,0,4,0
2164,504,4,27,158,2,23,0,15,1,0,0,0,2,2,23,0,0,0,0,0,3,0
2165,504,4,27,165,4,41,0,13,0,0,0,0,4,4,41,0,0,0,0,0,4,0
2166,504,4,27,177,1,6,0,6,0,0,0,0,1,1,6,0,0,0,0,0,1,0
2167,504,4,27,186,1,13,0,13,0,0,0,0,2,1,13,0,0,0,0,0,2,0
2168,504,4,27,188,2,46,0,28,2,2,46,0,2,0,0,0,0,0,0,0,4,0
2169,505,3,27,3,1,43,0,43,1,1,43,0,0,0,0,0,0,0,0,0,1,0
2170,505,3,27,108,4,48,2,21,2,2,38,1,2,2,10,1,1,1,0,2,4,2
2171,505,3,27,115,1,23,0,23,2,1,23,0,1,0,0,0,0,0,0,0,3,0
2172,505,3,27,149,2,52,0,31,1,1,31,0,3,1,21,0,0,0,0,0,4,0
2173,505,3,27,165,1,6,0,6,2,0,0,0,2,1,6,0,0,0,0,0,4,0
2174,505,3,27,186,2,20,1,11,1,0,0,0,2,2,20,1,0,1,0,1,3,1
2175,505,3,27,187,1,31,0,31,1,1,31,0,0,0,0,0,0,0,0,0,1,0
2176,505,3,27,188,3,46,0,22,3,1,17,0,2,2,29,0,1,0,0,0,5,1
2177,506,4,27,3,1,23,0,23,2,1,23,0,1,0,0,0,0,0,2,0,3,2
2178,506,4,27,31,3,40,0,21,2,1,21,0,3,2,19,0,0,0,0,0,5,0
2179,506,4,27,64,1,5,0,5,0,0,0,0,6,1,5,0,0,0,1,0,6,1
2180,506,4,27,108,3,33,0,19,2,1,19,0,5,2,14,0,0,0,1,0,7,1
2181,506,4,27,186,2,47,0,47,2,1,47,0,3,1,0,0,0,0,0,0,5,0
2182,506,4,27,187,3,102,1,51,3,2,93,1,2,1,9,0,0,0,0,0,5,0
2183,507,2,27,31,1,8,0,8,0,0,0,0,1,1,8,0,0,0,0,0,1,0
2184,507,2,27,64,1,5,0,5,0,0,0,0,2,1,5,0,0,0,0,0,2,0
2185,507,2,27,115,2,30,0,19,0,0,0,0,4,2,30,0,0,0,0,0,4,0
2186,507,2,27,165,1,3,0,3,0,0,0,0,1,1,3,0,0,0,0,0,1,0
2187,507,2,27,177,1,15,0,15,0,0,0,0,2,1,15,0,0,0,0,0,2,0
2188,509,4,27,31,2,27,0,16,0,0,0,0,2,2,27,0,0,0,0,0,2,0
2189,509,4,27,108,3,25,1,14,0,0,0,0,4,3,25,1,0,0,1,1,4,1
2190,509,4,27,115,2,46,0,30,0,0,0,0,2,2,46,0,0,0,0,0,2,0
2191,509,4,27,149,1,26,0,26,1,1,26,0,0,0,0,0,0,0,0,0,1,0
2192,509,4,27,165,1,5,0,5,1,0,0,0,1,1,5,0,1,0,0,0,2,1
2193,509,4,27,177,3,45,0,24,1,1,24,0,3,2,21,0,0,0,0,0,4,0
2194,509,4,27,186,2,30,0,20,1,1,20,0,1,1,10,0,0,0,0,0,2,0
2195,509,4,27,187,1,31,0,31,1,1,31,0,0,0,0,0,0,0,0,0,1,0
2196,510,3,27,3,2,81,0,70,1,1,70,0,1,1,11,0,0,0,0,0,2,0
2197,510,3,27,31,2,60,0,48,1,0,0,0,2,2,60,0,1,0,0,0,3,1
2198,510,3,27,64,3,39,0,16,2,0,0,0,5,3,39,0,0,0,0,0,7,0
2199,510,3,27,108,4,95,0,49,4,3,89,0,2,1,6,0,2,0,1,0,6,3
2200,510,3,27,115,5,92,0,35,4,2,58,0,9,3,34,0,0,0,0,0,13,0
2201,510,3,27,149,5,87,1,34,2,1,34,1,4,4,53,0,1,0,0,0,6,1
2202,510,3,27,158,1,13,0,13,0,0,0,0,2,1,13,0,1,0,0,0,2,1
2203,510,3,27,165,3,13,0,7,1,0,0,0,3,3,13,0,0,0,0,0,4,0
2204,510,3,27,186,1,5,0,5,0,0,0,0,5,1,5,0,0,1,0,0,5,1
2205,510,3,27,187,1,24,0,24,2,1,24,0,2,0,0,0,0,0,0,0,4,0
2206,510,3,27,188,3,31,0,18,0,0,0,0,5,3,31,0,1,0,0,0,5,1
2207,511,3,27,158,8,120,0,24,5,1,24,0,11,7,96,0,1,1,0,0,16,2
2208,511,3,27,177,7,75,0,18,4,1,18,0,9,6,57,0,1,0,0,0,13,1
2209,512,3,27,3,7,87,0,29,1,1,29,0,9,6,58,0,0,0,0,0,10,0
2210,512,3,27,31,7,88,1,32,2,2,49,0,7,5,39,1,0,0,1,1,9,1
2211,512,3,27,64,5,112,0,65,0,0,0,0,9,5,112,0,1,0,0,0,9,1
2212,512,3,27,108,3,26,0,11,2,0,0,0,7,3,26,0,0,0,1,0,9,1
2213,512,3,27,115,6,97,1,32,3,1,22,0,10,5,75,1,1,0,0,0,13,1
2214,512,3,27,149,3,34,0,20,2,1,20,0,6,2,14,0,0,1,0,0,8,1
2215,512,3,27,158,5,93,0,40,0,0,0,0,5,5,93,0,0,0,0,0,5,0
2216,512,3,27,165,6,70,0,28,3,1,28,0,9,5,42,0,1,0,0,0,12,1
2217,512,3,27,177,2,24,0,15,0,0,0,0,3,2,24,0,0,0,0,0,3,0
2218,512,3,27,186,8,87,0,25,3,3,61,0,7,5,26,0,1,0,0,0,10,1
2219,518,2,27,3,2,5,0,6,0,0,0,0,2,2,5,0,0,0,0,0,2,0
2220,518,2,27,31,1,10,0,10,0,0,0,0,2,1,10,0,0,1,0,0,2,1
2221,518,2,27,64,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
2222,518,2,27,149,1,2,1,2,0,0,0,0,1,1,2,1,0,0,1,1,1,1
2223,518,2,27,158,1,9,0,9,0,0,0,0,1,1,9,0,0,0,0,0,1,0
2224,518,2,27,165,2,22,0,11,0,0,0,0,2,2,22,0,1,0,0,0,2,1
2225,518,2,27,177,1,4,0,4,0,0,0,0,1,1,4,0,0,0,0,0,1,0
2226,520,3,28,62,2,8,0,7,0,0,0,0,2,2,8,0,0,0,0,0,2,0
2227,520,3,28,110,1,-5,0,-5,0,0,0,0,1,1,-5,0,0,0,0,0,1,0
2228,520,3,28,146,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1
2229,520,3,28,187,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2230,521,2,28,2,5,48,0,19,0,0,0,0,5,5,48,0,0,0,0,0,5,0
2231,521,2,28,9,5,38,1,12,0,0,0,0,6,5,38,1,0,0,1,1,6,1
2232,521,2,28,62,5,36,0,12,0,0,0,0,6,5,36,0,2,0,0,0,6,2
2233,521,2,28,72,6,56,0,17,0,0,0,0,7,6,56,0,0,0,0,0,7,0
2234,521,2,28,110,2,18,0,10,0,0,0,0,4,2,18,0,0,0,1,0,4,1
2235,521,2,28,114,8,88,1,43,0,0,0,0,8,8,88,1,1,0,1,1,8,2
2236,521,2,28,124,2,10,0,12,0,0,0,0,4,2,10,0,0,0,0,0,4,0
2237,521,2,28,146,6,46,0,17,0,0,0,0,7,6,46,0,0,1,1,0,7,2
2238,521,2,28,169,8,159,0,48,0,0,0,0,11,8,159,0,0,0,0,0,11,0
2239,521,2,28,185,8,33,0,10,0,0,0,0,10,8,33,0,2,0,0,0,10,2
2240,521,2,28,186,6,88,0,30,0,0,0,0,7,6,88,0,0,0,0,0,7,0
2241,521,2,28,187,4,23,0,16,1,0,0,0,5,4,23,0,0,0,0,0,6,0
2242,522,3,28,2,7,90,0,27,3,2,45,0,9,5,45,0,2,0,0,0,12,2
2243,522,3,28,9,11,144,1,54,2,1,54,1,14,10,90,0,1,0,0,0,16,1
2244,522,3,28,62,5,84,0,30,4,2,53,0,8,3,31,0,0,1,2,0,12,3
2245,522,3,28,72,10,133,2,47,2,1,47,1,11,9,86,1,1,1,0,1,13,2
2246,522,3,28,110,9,91,1,17,3,1,17,0,8,8,74,1,3,0,0,1,11,3
2247,522,3,28,114,9,90,0,30,3,1,30,0,10,8,60,0,1,1,1,1,13,3
2248,522,3,28,124,10,90,2,30,1,1,30,0,9,9,60,2,1,3,0,2,10,4
2249,522,3,28,146,7,131,2,27,6,4,100,1,5,3,31,1,1,0,0,1,11,1
2250,522,3,28,169,8,97,2,21,3,2,42,0,9,6,55,2,2,1,3,2,12,6
2251,522,3,28,185,8,74,0,15,0,0,0,0,9,8,74,0,2,1,0,0,9,3
2252,522,3,28,186,5,116,1,41,3,2,53,1,3,3,63,0,0,0,0,0,6,0
2253,522,3,28,187,7,118,0,23,3,2,40,0,7,5,78,0,0,0,1,0,10,1
2254,523,3,28,2,1,6,0,6,0,0,0,0,4,1,6,0,0,1,0,0,4,1
2255,523,3,28,62,3,26,0,11,0,0,0,0,3,3,26,0,1,0,0,0,3,1
2256,523,3,28,124,2,10,0,6,1,0,0,0,3,2,10,0,1,1,0,0,4,2
2257,523,3,28,146,1,5,0,5,0,0,0,0,2,1,5,0,0,2,0,0,2,2
2258,523,3,28,186,3,38,0,18,0,0,0,0,4,3,38,0,0,0,0,0,4,0
2259,523,3,28,187,2,9,0,7,1,0,0,0,3,2,9,0,1,0,0,0,4,1
2260,524,3,28,9,3,44,2,19,3,2,37,2,2,1,7,0,2,0,0,2,5,2
2261,524,3,28,72,5,83,2,52,2,2,71,0,5,3,12,2,0,0,2,2,7,2
2262,524,3,28,110,2,11,0,8,2,0,0,0,3,2,11,0,2,0,1,0,5,3
2263,524,3,28,114,2,40,1,35,4,1,35,1,1,1,5,0,0,0,0,0,5,0
2264,524,3,28,169,1,23,0,23,1,0,0,0,3,1,23,0,1,1,0,0,4,2
2265,524,3,28,185,4,143,1,80,5,2,125,1,2,2,18,0,0,0,0,0,7,0
2266,527,3,28,62,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2267,527,3,28,72,1,16,0,16,1,1,16,0,0,0,0,0,0,0,0,0,1,0
2268,527,3,28,114,1,17,0,17,0,0,0,0,1,1,17,0,0,0,0,0,1,0
2269,529,4,28,2,4,35,0,13,2,0,0,0,5,4,35,0,0,0,0,0,7,0
2270,529,4,28,9,1,14,0,14,0,0,0,0,2,1,14,0,0,0,0,0,2,0
2271,529,4,28,62,3,46,0,27,1,1,27,0,3,2,19,0,0,1,0,0,4,1
2272,529,4,28,72,7,112,1,49,1,0,0,0,7,7,112,1,1,0,0,1,8,1
2273,529,4,28,110,5,71,0,23,1,1,23,0,4,4,48,0,0,0,0,0,5,0
2274,529,4,28,114,1,13,0,13,0,0,0,0,1,1,13,0,0,0,0,0,1,0
2275,529,4,28,124,4,51,0,30,0,0,0,0,5,4,51,0,2,0,0,0,5,2
2276,529,4,28,146,10,85,1,19,0,0,0,0,11,10,85,1,1,2,1,1,11,4
2277,529,4,28,169,8,82,0,23,2,0,0,0,12,8,82,0,1,0,0,0,14,1
2278,529,4,28,185,3,29,0,16,0,0,0,0,3,3,29,0,1,0,1,0,3,2
2279,529,4,28,186,3,26,0,11,0,0,0,0,4,3,26,0,0,0,0,0,4,0
2280,529,4,28,187,2,19,0,13,0,0,0,0,4,2,19,0,0,0,0,0,4,0
2281,530,3,28,9,1,4,0,4,0,0,0,0,1,1,4,0,0,0,0,0,1,0
2282,530,3,28,62,1,26,0,26,1,1,26,0,0,0,0,0,0,0,0,0,1,0
2283,530,3,28,72,2,33,0,26,1,1,26,0,2,1,7,0,1,0,0,0,3,1
2284,530,3,28,110,1,15,0,15,0,0,0,0,1,1,15,0,0,0,0,0,1,0
2285,530,3,28,114,2,12,1,9,0,0,0,0,2,2,12,1,0,0,1,1,2,1
2286,530,3,28,146,1,12,0,12,0,0,0,0,1,1,12,0,0,0,0,0,1,0
2287,530,3,28,169,2,13,0,9,1,0,0,0,4,2,13,0,0,0,3,0,5,3
2288,530,3,28,185,2,28,0,15,0,0,0,0,2,2,28,0,0,0,0,0,2,0
2289,530,3,28,187,1,26,1,26,3,1,26,1,3,0,0,0,1,0,0,0,6,1
2290,531,4,28,62,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1
2291,533,4,28,9,1,33,1,33,1,1,33,1,0,0,0,0,0,0,0,0,1,0
2292,535,3,28,2,5,38,0,14,0,0,0,0,8,5,38,0,0,0,0,0,8,0
2293,535,3,28,9,2,62,1,47,2,1,47,1,2,1,15,0,0,0,0,0,4,0
2294,535,3,28,62,1,17,0,17,1,1,17,0,1,0,0,0,0,0,0,0,2,0
2295,535,3,28,72,5,56,1,18,1,1,18,1,4,4,38,0,1,0,0,1,5,1
2296,535,3,28,110,1,6,0,6,4,0,0,0,1,1,6,0,0,0,0,0,5,0
2297,535,3,28,124,4,35,0,15,0,0,0,0,5,4,35,0,0,1,0,0,5,1
2298,535,3,28,146,4,57,0,31,3,1,31,0,3,3,36,0,0,0,0,0,6,0
2299,535,3,28,169,5,61,0,16,3,0,0,0,6,5,61,0,0,0,0,0,9,0
2300,535,3,28,185,4,41,0,12,1,0,0,0,6,4,41,0,0,0,0,0,7,0
2301,535,3,28,186,6,97,0,40,3,2,60,0,4,4,37,0,1,0,0,0,7,1
2302,535,3,28,187,4,33,0,9,3,0,0,0,8,4,33,0,3,1,0,0,11,4
2303,536,2,29,1,6,62,0,32,0,0,0,0,10,6,62,0,0,0,0,0,10,0
2304,536,2,29,8,2,2,0,2,0,0,0,0,2,2,2,0,1,0,0,0,2,1
2305,536,2,29,71,2,-1,0,0,0,0,0,0,5,2,-1,0,0,0,0,0,5,0
2306,536,2,29,101,2,10,0,7,1,0,0,0,2,2,10,0,0,0,0,0,3,0
2307,536,2,29,107,1,7,0,7,0,0,0,0,3,1,7,0,1,0,0,0,3,1
2308,536,2,29,116,2,22,0,13,0,0,0,0,3,2,22,0,0,0,0,0,3,0
2309,536,2,29,126,4,20,0,11,0,0,0,0,5,4,20,0,0,0,0,0,5,0
2310,536,2,29,152,1,4,0,4,0,0,0,0,1,1,4,0,0,0,0,0,1,0
2311,536,2,29,154,5,79,0,46,0,0,0,0,6,5,79,0,0,0,0,0,6,0
2312,537,4,29,107,1,-3,0,-3,0,0,0,0,1,1,-3,0,0,0,0,0,1,0
2313,537,4,29,188,1,4,0,4,0,0,0,0,2,1,4,0,0,0,0,0,2,0
2314,538,2,29,66,2,10,0,6,0,0,0,0,3,2,10,0,0,0,0,0,3,0
2315,538,2,29,168,3,36,0,15,0,0,0,0,3,3,36,0,0,0,0,0,3,0
2316,538,2,29,188,2,3,0,8,0,0,0,0,4,2,3,0,0,0,0,0,4,0
2317,541,4,29,1,3,37,0,20,1,1,20,0,2,2,17,0,0,0,0,0,3,0
2318,542,3,29,1,6,131,1,77,4,2,100,1,5,4,31,0,0,1,0,0,9,1
2319,542,3,29,66,3,44,1,18,3,2,35,1,3,1,9,0,2,0,0,1,6,2
2320,542,3,29,101,5,81,1,35,6,4,90,1,2,2,10,0,2,0,0,1,8,2
2321,542,3,29,107,6,102,0,29,0,0,0,0,9,6,102,0,1,0,0,0,9,1
2322,542,3,29,116,12,121,0,20,1,0,0,0,15,12,121,0,3,1,1,0,16,5
2323,542,3,29,152,4,57,1,20,3,0,0,0,5,4,57,1,2,0,0,1,8,2
2324,542,3,29,168,6,127,1,38,4,3,83,1,4,3,44,0,1,0,0,0,8,1
2325,542,3,29,188,3,23,0,11,3,0,0,0,7,3,23,0,0,0,0,0,10,0
2326,543,4,29,1,2,16,0,12,0,0,0,0,5,2,16,0,0,1,0,0,5,1
2327,543,4,29,8,4,34,0,16,0,0,0,0,4,4,34,0,2,0,0,0,4,2
2328,543,4,29,66,5,36,0,12,0,0,0,0,6,5,36,0,0,0,0,0,6,0
2329,543,4,29,71,10,48,0,12,0,0,0,0,12,10,48,0,0,0,1,0,12,1
2330,543,4,29,101,2,15,0,12,1,0,0,0,3,2,15,0,1,0,0,0,4,1
2331,543,4,29,107,1,5,0,5,0,0,0,0,1,1,5,0,1,0,0,0,1,1
2332,543,4,29,116,4,33,0,19,0,0,0,0,6,4,33,0,1,0,0,0,6,1
2333,543,4,29,126,6,68,0,23,2,1,23,0,5,5,45,0,0,0,0,0,7,0
2334,543,4,29,152,5,33,0,15,0,0,0,0,5,5,33,0,0,1,0,0,5,1
2335,543,4,29,154,3,25,0,19,0,0,0,0,3,3,25,0,0,0,0,0,3,0
2336,543,4,29,168,2,13,2,12,1,0,0,0,2,2,13,2,1,0,1,2,3,2
2337,543,4,29,188,3,29,0,15,0,0,0,0,6,3,29,0,0,0,0,0,6,0
2338,545,2,29,8,4,28,0,15,0,0,0,0,4,4,28,0,0,0,0,0,4,0
2339,545,2,29,66,1,9,0,9,0,0,0,0,1,1,9,0,0,0,0,0,1,0
2340,545,2,29,101,3,68,0,38,0,0,0,0,4,3,68,0,0,0,0,0,4,0
2341,545,2,29,116,1,9,0,9,0,0,0,0,1,1,9,0,0,0,0,0,1,0
2342,545,2,29,126,4,13,0,7,0,0,0,0,4,4,13,0,0,0,0,0,4,0
2343,545,2,29,152,4,12,0,6,0,0,0,0,4,4,12,0,0,0,0,0,4,0
2344,545,2,29,154,2,22,0,18,0,0,0,0,2,2,22,0,0,0,0,0,2,0
2345,545,2,29,168,1,13,0,13,0,0,0,0,1,1,13,0,0,0,0,0,1,0
2346,545,2,29,188,1,6,0,6,0,0,0,0,2,1,6,0,0,0,0,0,2,0
2347,547,3,29,8,3,42,0,21,1,1,21,0,4,2,21,0,2,0,0,0,5,2
2348,547,3,29,71,1,13,0,13,0,0,0,0,2,1,13,0,0,0,0,0,2,0
2349,547,3,29,188,1,8,0,8,1,0,0,0,3,1,8,0,0,0,0,0,4,0
2350,550,2,29,66,2,22,0,17,0,0,0,0,4,2,22,0,0,0,0,0,4,0
2351,550,2,29,71,1,5,0,5,0,0,0,0,1,1,5,0,0,0,0,0,1,0
2352,551,3,29,1,4,36,0,13,0,0,0,0,5,4,36,0,0,0,0,0,5,0
2353,551,3,29,8,5,125,0,53,3,2,101,0,6,3,24,0,0,0,0,0,9,0
2354,551,3,29,66,4,95,1,36,3,2,69,0,5,2,26,1,2,0,0,1,8,2
2355,551,3,29,71,3,54,0,32,2,1,32,0,7,2,22,0,0,1,0,0,9,1
2356,551,3,29,101,5,70,1,37,3,1,37,1,6,4,33,0,0,0,0,0,9,0
2357,551,3,29,107,5,44,0,14,1,0,0,0,7,5,44,0,2,0,1,1,8,3
2358,551,3,29,116,5,48,1,12,0,0,0,0,7,5,48,1,1,1,0,1,7,2
2359,551,3,29,126,10,120,1,34,4,2,56,1,10,8,64,0,1,0,0,0,14,1
2360,551,3,29,152,2,19,0,15,1,0,0,0,2,2,19,0,0,1,0,0,3,1
2361,551,3,29,154,3,84,1,76,0,0,0,0,4,3,84,1,2,0,0,0,4,2
2362,551,3,29,168,3,23,0,9,0,0,0,0,6,3,23,0,3,0,0,0,6,3
